Age,ClothingID,Rating,ClassName
39,1094,5,Dresses
39,936,5,Sweaters
56,1037,5,Jeans
52,975,5,Jackets
55,1078,5,Dresses
38,1037,5,Jeans
42,1037,5,Jeans
32,1094,3,Dresses
64,933,5,Sweaters
53,975,5,Jackets
44,1078,5,Dresses
59,975,5,Jackets
35,1078,3,Dresses
38,936,5,Sweaters
67,1094,5,Dresses
34,1078,5,Dresses
45,1078,4,Dresses
36,1081,3,Dresses
27,1095,4,Dresses
64,1078,5,Dresses
33,1078,5,Dresses
28,850,3,Blouses
48,1084,1,Dresses
63,1078,5,Dresses
41,1095,5,Dresses
27,1078,2,Dresses
33,1081,3,Dresses
44,1030,5,Jeans
53,1025,5,Jeans
38,167,5,Shorts
68,1081,4,Dresses
53,1078,5,Dresses
39,1078,5,Dresses
39,1081,4,Dresses
52,1095,4,Dresses
46,940,5,Sweaters
43,1078,5,Dresses
48,1081,5,Dresses
40,1078,4,Dresses
27,1078,3,Dresses
61,1078,5,Dresses
44,1078,5,Dresses
67,1025,5,Jeans
23,263,4,Layering
38,1078,4,Dresses
29,1078,5,Dresses
49,1084,4,Dresses
36,850,2,Blouses
42,1078,5,Dresses
56,1078,4,Dresses
54,1078,5,Dresses
24,850,5,Blouses
39,1078,4,Dresses
64,1030,3,Jeans
44,1081,4,Dresses
32,1033,5,Jeans
34,850,5,Blouses
26,1078,5,Dresses
56,1078,5,Dresses
25,1078,4,Dresses
23,1078,5,Dresses
64,1078,5,Dresses
42,1078,5,Dresses
45,1078,5,Dresses
50,1078,5,Dresses
50,850,5,Blouses
37,1078,4,Dresses
36,1078,5,Dresses
26,1078,5,Dresses
41,1081,5,Dresses
42,1078,5,Dresses
29,1078,5,Dresses
25,1078,5,Dresses
48,167,5,Shorts
41,1078,5,Dresses
45,1078,5,Dresses
38,1078,5,Dresses
38,927,4,Sweaters
35,1078,5,Dresses
35,1054,5,Pants
47,1078,5,Dresses
29,1078,4,Dresses
62,1078,5,Dresses
37,1078,4,Dresses
24,1078,5,Dresses
19,1095,5,Dresses
37,850,5,Blouses
47,167,5,Shorts
53,1078,5,Dresses
42,1030,5,Jeans
39,1078,4,Dresses
44,167,5,Shorts
53,1084,4,Dresses
47,1078,5,Dresses
38,1078,4,Dresses
39,1078,5,Dresses
27,1095,4,Dresses
31,1078,4,Dresses
61,1078,4,Dresses
27,1078,5,Dresses
36,167,5,Shorts
48,167,5,Shorts
52,1078,5,Dresses
30,167,5,Shorts
74,1076,2,Dresses
30,1078,5,Dresses
36,862,5,Knits
42,936,5,Sweaters
38,1039,4,Jeans
39,855,4,Knits
35,903,5,Fine gauge
49,823,5,Blouses
29,909,5,Fine gauge
50,903,3,Fine gauge
39,936,3,Sweaters
34,862,2,Knits
39,909,5,Fine gauge
29,936,5,Sweaters
46,936,4,Sweaters
26,862,5,Knits
46,909,4,Fine gauge
66,936,4,Sweaters
38,909,3,Fine gauge
39,936,5,Sweaters
44,995,4,Skirts
35,903,3,Fine gauge
46,936,5,Sweaters
38,1040,5,Jeans
40,936,5,Sweaters
73,936,5,Sweaters
32,914,5,Fine gauge
31,936,2,Sweaters
36,936,3,Sweaters
63,936,5,Sweaters
67,936,5,Sweaters
38,909,4,Fine gauge
43,862,5,Knits
66,710,4,Lounge
38,936,2,Sweaters
29,710,5,Lounge
32,936,4,Sweaters
48,995,5,Skirts
52,823,4,Blouses
60,936,5,Sweaters
37,936,5,Sweaters
40,936,3,Sweaters
26,862,4,Knits
22,930,2,Sweaters
45,875,5,Knits
31,829,4,Blouses
59,1038,5,Jeans
38,836,5,Blouses
38,836,5,Blouses
31,1035,4,Jeans
74,875,5,Knits
53,789,5,Lounge
30,1038,4,Jeans
70,836,5,Blouses
38,1038,5,Jeans
41,864,2,Knits
62,872,5,Knits
39,1038,5,Jeans
38,1049,2,Pants
38,836,4,Blouses
63,1077,5,Dresses
42,1038,3,Jeans
23,1038,5,Jeans
63,836,5,Blouses
33,1077,4,Dresses
42,1035,2,Jeans
31,1077,5,Dresses
74,930,5,Sweaters
24,1077,3,Dresses
32,1038,4,Jeans
49,1038,2,Jeans
47,1049,4,Pants
31,1038,3,Jeans
56,1038,5,Jeans
26,980,5,Jackets
44,1038,5,Jeans
47,875,5,Knits
27,872,5,Knits
27,836,5,Blouses
45,980,5,Jackets
46,829,5,Blouses
22,1038,2,Jeans
56,1038,4,Jeans
49,1038,3,Jeans
23,988,3,Skirts
38,829,4,Blouses
35,836,5,Blouses
54,829,5,Blouses
71,1077,5,Dresses
40,1036,4,Jeans
24,836,5,Blouses
46,872,4,Knits
30,803,4,Lounge
49,1038,5,Jeans
30,1038,1,Jeans
29,1038,3,Jeans
41,1038,5,Jeans
41,1038,5,Jeans
40,803,4,Lounge
38,1038,5,Jeans
26,393,5,Swim
52,875,5,Knits
56,1038,4,Jeans
57,1074,3,Dresses
24,870,5,Knits
47,870,2,Knits
62,870,2,Knits
54,975,5,Jackets
48,866,4,Knits
28,866,5,Knits
44,870,5,Knits
24,948,5,Sweaters
33,866,3,Knits
45,1074,3,Dresses
43,1072,5,Dresses
41,1099,5,Dresses
64,1072,5,Dresses
60,909,4,Fine gauge
34,909,4,Fine gauge
35,1072,2,Dresses
42,1153,2,Dresses
28,936,5,Sweaters
38,936,5,Sweaters
53,909,5,Fine gauge
37,1153,3,Dresses
53,1059,5,Pants
31,1072,5,Dresses
40,1072,5,Dresses
41,1072,5,Dresses
82,1153,5,Dresses
26,1072,5,Dresses
29,1153,5,Dresses
66,811,5,Lounge
29,967,5,Jackets
31,936,5,Sweaters
35,1072,5,Dresses
25,936,5,Sweaters
32,811,5,Lounge
39,1072,5,Dresses
39,1153,5,Dresses
61,1072,1,Dresses
44,1072,5,Dresses
64,975,2,Jackets
52,1072,5,Dresses
44,1094,5,Dresses
36,927,5,Sweaters
48,927,5,Sweaters
62,1049,4,Pants
20,927,3,Sweaters
23,864,2,Knits
35,1078,3,Dresses
46,864,5,Knits
37,927,5,Sweaters
55,1110,2,Dresses
27,927,5,Sweaters
29,864,5,Knits
49,1103,4,Dresses
35,1078,5,Dresses
46,1094,5,Dresses
46,1110,4,Dresses
53,927,3,Sweaters
32,927,2,Sweaters
40,1094,5,Dresses
45,1135,5,Trend
61,864,5,Knits
27,864,5,Knits
33,1078,4,Dresses
43,1078,4,Dresses
28,1094,5,Dresses
53,1094,5,Dresses
51,1094,5,Dresses
52,1094,5,Dresses
40,927,5,Sweaters
44,1094,5,Dresses
28,1078,5,Dresses
36,1049,5,Pants
38,10,4,Chemises
43,1110,4,Dresses
50,244,5,Sleep
37,927,5,Sweaters
35,1094,5,Dresses
31,1024,2,Jeans
58,1037,4,Jeans
40,1125,5,Outerwear
46,1125,5,Outerwear
36,867,5,Knits
33,1125,2,Outerwear
34,1037,4,Jeans
57,867,5,Knits
32,1037,4,Jeans
29,1024,3,Jeans
34,1037,5,Jeans
45,867,4,Knits
54,1125,5,Outerwear
53,1099,5,Dresses
54,1125,5,Outerwear
64,1099,5,Dresses
65,1125,4,Outerwear
26,1102,3,Dresses
60,1125,5,Outerwear
25,867,4,Knits
38,1125,3,Outerwear
42,1099,5,Dresses
20,1125,5,Outerwear
35,867,5,Knits
41,253,5,Swim
51,1024,5,Jeans
34,1054,3,Pants
32,1125,5,Outerwear
35,1037,5,Jeans
36,867,3,Knits
40,1054,3,Pants
54,921,3,Sweaters
32,253,5,Swim
57,1099,4,Dresses
42,253,2,Swim
63,1024,4,Jeans
29,1102,3,Dresses
49,1125,2,Outerwear
55,1024,5,Jeans
65,867,5,Knits
65,1099,3,Dresses
26,1168,5,Swim
68,867,5,Knits
26,1094,5,Dresses
25,1094,5,Dresses
64,873,5,Knits
51,1094,1,Dresses
29,1094,5,Dresses
33,1094,5,Dresses
28,1094,5,Dresses
38,927,5,Sweaters
29,927,3,Sweaters
37,927,2,Sweaters
34,909,2,Fine gauge
30,927,5,Sweaters
29,1094,5,Dresses
40,909,4,Fine gauge
43,1079,4,Dresses
68,909,5,Fine gauge
54,927,4,Sweaters
44,1094,5,Dresses
23,927,5,Sweaters
30,927,4,Sweaters
34,1094,4,Dresses
28,927,2,Sweaters
63,927,5,Sweaters
29,909,2,Fine gauge
44,868,3,Knits
36,1094,5,Dresses
29,611,4,Pants
33,1092,4,Dresses
42,1053,5,Pants
42,1092,4,Dresses
26,1053,5,Pants
29,611,5,Pants
63,942,2,Sweaters
38,927,3,Sweaters
27,1053,5,Pants
34,1094,4,Dresses
33,909,5,Fine gauge
44,909,5,Fine gauge
31,927,2,Sweaters
68,1053,5,Pants
38,927,4,Sweaters
58,1094,4,Dresses
51,1094,2,Dresses
42,1053,3,Pants
26,1094,2,Dresses
26,909,5,Fine gauge
28,927,5,Sweaters
39,927,4,Sweaters
25,909,5,Fine gauge
29,1053,3,Pants
69,611,4,Pants
47,1094,3,Dresses
30,909,5,Fine gauge
51,611,5,Pants
69,1003,4,Skirts
36,873,5,Knits
38,927,2,Sweaters
58,1094,5,Dresses
49,927,4,Sweaters
48,611,5,Pants
35,1094,5,Dresses
36,909,4,Fine gauge
31,611,5,Pants
45,909,5,Fine gauge
32,1094,5,Dresses
39,927,5,Sweaters
57,1094,5,Dresses
36,927,2,Sweaters
40,1094,2,Dresses
30,1094,5,Dresses
41,868,4,Knits
57,1094,3,Dresses
27,927,3,Sweaters
39,611,5,Pants
26,868,3,Knits
27,927,4,Sweaters
38,611,5,Pants
57,611,5,Pants
29,1094,5,Dresses
38,1104,4,Dresses
32,1072,5,Dresses
35,868,5,Knits
41,857,5,Knits
63,1095,5,Dresses
46,1080,5,Dresses
32,1080,1,Dresses
41,1077,3,Dresses
63,1077,2,Dresses
53,828,2,Blouses
28,1080,5,Dresses
63,1077,2,Dresses
39,1095,4,Dresses
54,1104,5,Dresses
37,1080,5,Dresses
47,1077,3,Dresses
38,1104,5,Dresses
44,1077,5,Dresses
43,1077,4,Dresses
41,1077,5,Dresses
36,1104,4,Dresses
35,1077,4,Dresses
60,1072,1,Dresses
41,828,4,Blouses
78,1072,2,Dresses
35,1000,5,Skirts
37,1080,5,Dresses
43,1072,3,Dresses
40,1080,5,Dresses
37,868,1,Knits
38,868,5,Knits
33,698,5,Lounge
35,1077,5,Dresses
31,872,5,Knits
60,868,5,Knits
39,872,4,Knits
35,1077,5,Dresses
31,868,1,Knits
67,828,3,Blouses
26,1080,3,Dresses
40,868,5,Knits
45,1077,2,Dresses
40,1077,5,Dresses
33,1072,1,Dresses
30,1104,3,Dresses
72,868,2,Knits
41,1080,5,Dresses
44,1080,4,Dresses
43,1072,1,Dresses
38,828,3,Blouses
48,1075,1,Dresses
50,1124,5,Outerwear
55,1095,5,Dresses
61,1077,5,Dresses
35,1077,5,Dresses
40,1080,5,Dresses
36,868,3,Knits
33,1077,5,Dresses
34,1080,5,Dresses
39,1080,5,Dresses
62,1077,5,Dresses
32,1080,5,Dresses
24,1080,5,Dresses
66,868,5,Knits
41,1095,5,Dresses
54,1075,5,Dresses
38,1072,2,Dresses
28,1104,4,Dresses
64,1077,3,Dresses
60,1077,5,Dresses
33,1080,5,Dresses
63,1078,5,Dresses
28,1078,3,Dresses
49,1078,5,Dresses
33,1078,2,Dresses
48,1078,2,Dresses
35,1078,4,Dresses
26,1078,3,Dresses
52,1078,5,Dresses
25,1078,5,Dresses
50,1078,5,Dresses
53,1078,4,Dresses
33,1078,4,Dresses
49,436,5,Lounge
38,1078,3,Dresses
34,1078,3,Dresses
51,1078,3,Dresses
37,1078,5,Dresses
65,1078,5,Dresses
44,1078,2,Dresses
50,934,4,Sweaters
44,1078,5,Dresses
45,1078,5,Dresses
32,1078,4,Dresses
40,1078,3,Dresses
33,907,5,Fine gauge
53,1078,5,Dresses
36,1078,2,Dresses
26,280,3,Swim
64,1078,5,Dresses
43,1078,5,Dresses
32,1078,3,Dresses
62,877,3,Knits
39,1078,5,Dresses
43,1078,3,Dresses
42,1008,5,Skirts
45,1088,1,Dresses
53,824,5,Blouses
33,1008,4,Skirts
55,1022,2,Jeans
52,806,3,Lounge
47,831,4,Blouses
38,1056,5,Pants
51,967,1,Jackets
34,1088,4,Dresses
33,1008,5,Skirts
39,1008,5,Skirts
54,1088,1,Dresses
50,500,4,Swim
74,873,5,Knits
35,1008,5,Skirts
21,669,1,Lounge
44,873,5,Knits
38,1088,1,Dresses
41,873,5,Knits
41,873,4,Knits
51,1033,5,Jeans
40,806,2,Lounge
47,1008,5,Skirts
55,1008,5,Skirts
44,824,5,Blouses
37,1088,4,Dresses
60,831,5,Blouses
49,1008,4,Skirts
49,873,5,Knits
34,873,4,Knits
56,831,4,Blouses
26,960,4,Jackets
33,1088,5,Dresses
33,1008,5,Skirts
55,873,4,Knits
65,824,5,Blouses
33,1008,4,Skirts
48,927,5,Sweaters
62,1008,4,Skirts
45,873,5,Knits
34,873,4,Knits
56,873,5,Knits
60,960,5,Jackets
46,873,5,Knits
36,1008,3,Skirts
38,927,2,Sweaters
68,1008,4,Skirts
37,873,4,Knits
47,862,5,Knits
42,862,4,Knits
62,862,4,Knits
51,1078,5,Dresses
34,1078,5,Dresses
23,862,5,Knits
39,862,4,Knits
33,862,5,Knits
26,1072,4,Dresses
42,862,3,Knits
23,1078,4,Dresses
46,862,2,Knits
49,1078,2,Dresses
49,1078,3,Dresses
36,862,4,Knits
40,1078,5,Dresses
39,862,5,Knits
41,1022,4,Jeans
44,868,4,Knits
27,862,5,Knits
53,862,5,Knits
41,862,5,Knits
52,1078,3,Dresses
35,1078,4,Dresses
45,862,5,Knits
56,1078,4,Dresses
50,1078,5,Dresses
43,1022,5,Jeans
23,862,5,Knits
34,822,5,Blouses
30,1078,3,Dresses
33,862,5,Knits
42,1078,5,Dresses
46,1078,5,Dresses
50,1078,5,Dresses
45,1078,5,Dresses
50,1078,4,Dresses
68,835,3,Blouses
46,1078,4,Dresses
24,872,4,Knits
54,909,4,Fine gauge
46,868,5,Knits
35,909,2,Fine gauge
37,868,4,Knits
25,857,5,Knits
26,1078,5,Dresses
32,1078,1,Dresses
52,1078,5,Dresses
24,1095,5,Dresses
45,872,5,Knits
30,857,5,Knits
34,857,4,Knits
24,1078,3,Dresses
37,1104,5,Dresses
25,857,5,Knits
28,1095,5,Dresses
23,492,5,
49,492,5,
27,1078,4,Dresses
44,868,5,Knits
56,1078,4,Dresses
23,1078,4,Dresses
27,1070,4,Pants
46,1078,5,Dresses
26,1095,5,Dresses
30,1095,4,Dresses
26,1095,5,Dresses
29,1095,5,Dresses
39,1066,5,Pants
33,1095,4,Dresses
73,1078,5,Dresses
45,1078,4,Dresses
28,974,4,Jackets
31,1095,4,Dresses
40,1070,4,Pants
45,1070,5,Pants
48,492,5,
37,836,5,Blouses
30,1078,4,Dresses
32,1095,2,Dresses
59,831,5,Blouses
57,1078,1,Dresses
41,868,4,Knits
25,1095,3,Dresses
46,868,3,Knits
42,872,2,Knits
20,872,3,Knits
45,1078,4,Dresses
43,1078,5,Dresses
43,868,4,Knits
36,857,5,Knits
65,1095,5,Dresses
49,1078,5,Dresses
37,1095,4,Dresses
23,1078,5,Dresses
49,1078,5,Dresses
24,1078,5,Dresses
55,872,5,Knits
32,1095,5,Dresses
33,1095,4,Dresses
42,831,5,Blouses
36,909,2,Fine gauge
23,1095,4,Dresses
35,1078,4,Dresses
39,1078,5,Dresses
36,1022,5,Jeans
63,831,5,Blouses
26,831,5,Blouses
34,857,5,Knits
62,1078,5,Dresses
57,909,4,Fine gauge
32,974,5,Jackets
37,1078,5,Dresses
72,898,5,Fine gauge
35,1095,5,Dresses
39,1078,5,Dresses
33,1078,5,Dresses
24,1070,4,Pants
59,1070,5,Pants
37,868,5,Knits
44,836,4,Blouses
36,1078,2,Dresses
49,909,5,Fine gauge
50,1078,4,Dresses
24,1095,5,Dresses
55,868,3,Knits
31,1095,4,Dresses
41,1078,3,Dresses
37,1078,5,Dresses
38,857,4,Knits
29,1095,5,Dresses
67,1078,4,Dresses
46,857,5,Knits
63,1070,5,Pants
26,836,5,Blouses
60,1078,4,Dresses
65,836,5,Blouses
42,872,3,Knits
35,1022,5,Jeans
29,1022,5,Jeans
30,1078,3,Dresses
45,1078,4,Dresses
40,1070,5,Pants
34,1066,5,Pants
34,1095,4,Dresses
26,857,3,Knits
30,1066,4,Pants
65,868,5,Knits
26,1070,3,Pants
36,1066,5,Pants
46,857,4,Knits
47,831,4,Blouses
37,1095,4,Dresses
58,1095,3,Dresses
44,1078,5,Dresses
55,868,5,Knits
54,831,5,Blouses
72,1078,5,Dresses
38,1095,4,Dresses
38,1095,5,Dresses
54,868,5,Knits
34,835,4,Blouses
21,857,5,Knits
42,1095,2,Dresses
39,1078,5,Dresses
38,1095,5,Dresses
48,868,4,Knits
48,835,4,Blouses
48,831,5,Blouses
35,1095,4,Dresses
52,1078,5,Dresses
34,1075,3,Dresses
51,872,5,Knits
68,1030,4,Jeans
41,1080,4,Dresses
46,872,5,Knits
48,872,5,Knits
32,1087,1,Dresses
24,960,4,Jackets
54,281,2,Swim
54,850,4,Blouses
50,281,5,Swim
48,850,4,Blouses
30,281,5,Swim
60,1025,4,Jeans
36,1110,3,Dresses
42,1110,5,Dresses
35,1047,4,Pants
25,1110,5,Dresses
33,1110,3,Dresses
26,1047,5,Pants
34,1047,5,Pants
54,1047,5,Pants
52,1110,5,Dresses
26,996,4,Skirts
41,868,3,Knits
24,825,4,Blouses
57,865,5,Knits
38,868,2,Knits
41,420,5,Lounge
39,996,5,Skirts
48,825,5,Blouses
49,996,5,Skirts
40,1047,4,Pants
52,996,5,Skirts
54,865,3,Knits
44,865,2,Knits
53,825,5,Blouses
39,1047,5,Pants
47,996,3,Skirts
57,1110,5,Dresses
32,1047,5,Pants
62,420,5,Lounge
41,996,5,Skirts
31,996,1,Skirts
66,1135,4,Trend
20,1047,4,Pants
39,868,3,Knits
69,1047,3,Pants
38,825,5,Blouses
70,420,4,Lounge
32,1110,5,Dresses
64,1047,5,Pants
36,1016,5,Skirts
60,865,3,Knits
34,1098,5,Dresses
44,1110,3,Dresses
45,1110,2,Dresses
52,1110,5,Dresses
38,996,5,Skirts
43,1110,5,Dresses
31,1110,4,Dresses
57,420,3,Lounge
38,825,3,Blouses
38,1111,5,Dresses
29,1098,2,Dresses
64,1110,5,Dresses
54,868,5,Knits
33,1047,5,Pants
38,1047,5,Pants
48,996,5,Skirts
30,128,1,Lounge
48,828,4,Blouses
41,128,5,Lounge
35,828,5,Blouses
29,862,5,Knits
29,343,5,Layering
46,862,2,Knits
56,1094,3,Dresses
60,828,2,Blouses
45,1094,4,Dresses
31,1098,5,Dresses
62,828,4,Blouses
63,128,5,Lounge
35,862,5,Knits
65,862,5,Knits
40,128,5,Lounge
34,871,5,Knits
47,1094,4,Dresses
38,757,1,Intimates
21,862,5,Knits
35,862,5,Knits
59,343,5,Layering
53,343,5,Layering
49,757,5,Intimates
46,828,3,Blouses
41,862,5,Knits
26,757,5,Intimates
48,128,5,Lounge
61,1098,1,Dresses
27,862,2,Knits
50,863,3,Knits
32,818,5,Blouses
42,1094,1,Dresses
31,831,5,Blouses
25,343,5,Layering
71,863,5,Knits
59,862,5,Knits
33,862,5,Knits
40,862,5,Knits
36,1094,4,Dresses
38,862,4,Knits
43,871,3,Knits
48,1094,5,Dresses
26,863,4,Knits
66,343,3,Layering
54,828,5,Blouses
37,128,5,Lounge
64,863,5,Knits
44,863,2,Knits
34,828,2,Blouses
27,757,4,Intimates
62,1001,5,Skirts
67,939,5,Sweaters
44,939,4,Sweaters
56,939,4,Sweaters
42,903,5,Fine gauge
53,1094,1,Dresses
55,939,5,Sweaters
47,1110,2,Dresses
48,1081,4,Dresses
37,939,5,Sweaters
68,939,5,Sweaters
20,927,5,Sweaters
39,903,4,Fine gauge
53,1081,4,Dresses
56,1094,5,Dresses
46,1081,5,Dresses
31,1001,5,Skirts
39,939,5,Sweaters
29,939,5,Sweaters
50,1110,5,Dresses
32,621,5,Lounge
55,828,5,Blouses
25,864,4,Knits
51,939,5,Sweaters
40,939,4,Sweaters
46,621,5,Lounge
27,621,5,Lounge
44,621,5,Lounge
56,939,5,Sweaters
46,621,4,Lounge
56,621,4,Lounge
34,1094,5,Dresses
69,939,5,Sweaters
47,1110,5,Dresses
43,939,5,Sweaters
31,621,4,Lounge
39,621,5,Lounge
40,1081,4,Dresses
21,903,5,Fine gauge
29,1110,5,Dresses
67,939,5,Sweaters
36,903,5,Fine gauge
33,903,1,Fine gauge
22,1001,5,Skirts
34,1110,3,Dresses
36,621,5,Lounge
56,864,5,Knits
46,939,5,Sweaters
31,621,5,Lounge
53,903,4,Fine gauge
51,864,5,Knits
45,1110,5,Dresses
51,621,4,Lounge
44,621,5,Lounge
30,1081,5,Dresses
41,864,5,Knits
34,1001,5,Skirts
62,621,5,Lounge
66,939,5,Sweaters
38,25,5,Knits
39,1081,5,Dresses
39,939,5,Sweaters
60,830,2,Blouses
46,654,4,Swim
41,927,5,Sweaters
26,1001,5,Skirts
24,1110,5,Dresses
49,1110,5,Dresses
39,939,4,Sweaters
39,864,4,Knits
35,939,5,Sweaters
54,1110,5,Dresses
39,1110,4,Dresses
31,1110,4,Dresses
34,1076,4,Dresses
52,829,3,Blouses
41,927,3,Sweaters
47,1076,5,Dresses
37,1009,5,Skirts
39,1081,5,Dresses
45,980,5,Jackets
37,927,5,Sweaters
38,1077,2,Dresses
44,829,2,Blouses
45,829,4,Blouses
30,93,2,Sleep
49,1076,4,Dresses
44,1009,5,Skirts
69,829,5,Blouses
32,944,5,Sweaters
58,829,5,Blouses
37,831,4,Blouses
34,1081,4,Dresses
60,829,5,Blouses
34,980,2,Jackets
51,1081,5,Dresses
28,686,5,Sleep
31,829,3,Blouses
63,1077,5,Dresses
60,1077,4,Dresses
32,1077,3,Dresses
28,1077,5,Dresses
42,829,4,Blouses
23,927,5,Sweaters
49,829,4,Blouses
39,829,3,Blouses
45,829,2,Blouses
65,829,5,Blouses
33,93,4,Sleep
34,828,5,Blouses
48,829,4,Blouses
35,1077,5,Dresses
59,1033,5,Jeans
74,921,2,Sweaters
33,850,2,Blouses
49,1076,5,Dresses
51,1076,4,Dresses
36,1024,5,Jeans
53,975,4,Jackets
59,975,5,Jackets
41,921,3,Sweaters
49,911,3,Fine gauge
48,1076,3,Dresses
54,921,5,Sweaters
50,975,5,Jackets
31,985,2,Jackets
38,862,5,Knits
39,180,5,Sleep
47,180,5,Sleep
52,985,3,Jackets
44,862,3,Knits
40,680,5,Shorts
49,862,2,Knits
49,862,4,Knits
32,1059,5,Pants
46,534,5,Swim
57,862,5,Knits
38,180,3,Sleep
50,1059,5,Pants
36,872,5,Knits
42,1059,4,Pants
23,534,4,Swim
35,862,5,Knits
54,862,4,Knits
48,606,5,Shorts
46,606,3,Shorts
35,829,1,Blouses
35,1033,4,Jeans
37,1028,5,Jeans
46,1083,3,Dresses
39,1083,5,Dresses
38,1129,4,Outerwear
58,1083,5,Dresses
45,1083,5,Dresses
46,862,5,Knits
29,866,3,Knits
43,1129,5,Outerwear
41,862,5,Knits
49,862,4,Knits
46,1129,5,Outerwear
36,1030,5,Jeans
29,866,5,Knits
45,876,3,Knits
62,761,4,Lounge
35,867,5,Knits
46,1030,5,Jeans
59,840,1,Blouses
32,876,4,Knits
32,761,5,Lounge
34,867,3,Knits
48,876,3,Knits
38,1083,4,Dresses
59,1083,4,Dresses
59,876,3,Knits
30,867,4,Knits
33,1083,2,Dresses
23,876,2,Knits
33,862,5,Knits
27,1028,4,Jeans
33,761,5,Lounge
26,867,5,Knits
53,999,5,Skirts
27,1083,4,Dresses
25,1083,4,Dresses
56,866,4,Knits
35,606,5,Shorts
34,1129,3,Outerwear
38,895,4,Fine gauge
28,1083,1,Dresses
38,876,4,Knits
64,876,4,Knits
57,862,5,Knits
34,867,3,Knits
37,1030,5,Jeans
32,876,4,Knits
49,867,5,Knits
39,1028,3,Jeans
62,876,2,Knits
26,1129,1,Outerwear
26,1083,5,Dresses
50,1077,5,Dresses
40,857,5,Knits
64,1049,3,Pants
49,1049,5,Pants
57,865,5,Knits
39,857,5,Knits
29,1077,4,Dresses
49,1077,4,Dresses
35,857,1,Knits
43,857,5,Knits
36,861,5,Knits
44,1085,3,Dresses
37,857,5,Knits
55,857,5,Knits
22,857,5,Knits
50,1085,5,Dresses
72,1077,5,Dresses
44,857,2,Knits
37,861,5,Knits
28,1077,3,Dresses
49,1077,2,Dresses
41,932,3,Sweaters
26,867,5,Knits
37,966,5,Jackets
50,867,5,Knits
43,932,3,Sweaters
38,1111,3,Dresses
42,867,5,Knits
70,867,5,Knits
42,867,5,Knits
34,867,5,Knits
53,867,5,Knits
45,966,5,Jackets
32,966,4,Jackets
52,867,4,Knits
33,966,5,Jackets
32,966,5,Jackets
25,867,5,Knits
37,867,2,Knits
36,867,3,Knits
43,966,3,Jackets
34,867,4,Knits
46,966,5,Jackets
61,966,5,Jackets
43,966,5,Jackets
35,966,5,Jackets
46,867,3,Knits
50,1124,5,Outerwear
43,1081,5,Dresses
51,848,5,Blouses
35,867,5,Knits
36,879,4,Knits
36,185,2,Legwear
34,402,5,Swim
38,879,5,Knits
33,879,5,Knits
41,1110,3,Dresses
44,965,4,Jackets
39,879,3,Knits
38,869,3,Knits
56,879,3,Knits
63,895,5,Fine gauge
37,879,4,Knits
34,879,5,Knits
34,139,5,Layering
34,965,5,Jackets
49,1075,4,Dresses
47,1094,4,Dresses
36,879,4,Knits
35,879,3,Knits
31,879,5,Knits
31,879,3,Knits
43,879,5,Knits
47,1110,3,Dresses
36,869,5,Knits
61,879,4,Knits
42,879,5,Knits
26,1110,3,Dresses
26,139,5,Layering
31,879,5,Knits
53,139,5,Layering
35,879,4,Knits
25,879,4,Knits
36,402,3,Swim
48,139,3,Layering
27,879,1,Knits
32,1073,5,Dresses
36,879,4,Knits
37,1073,2,Dresses
74,879,4,Knits
39,879,5,Knits
43,879,3,Knits
71,965,5,Jackets
27,1047,4,Pants
38,886,4,Knits
55,1111,5,Dresses
59,829,5,Blouses
28,835,5,Blouses
54,886,3,Knits
62,886,5,Knits
54,886,4,Knits
46,886,3,Knits
47,677,3,Lounge
31,886,4,Knits
60,886,5,Knits
52,1083,4,Dresses
53,677,5,Lounge
47,1111,3,Dresses
62,862,4,Knits
56,886,5,Knits
30,862,4,Knits
41,1083,5,Dresses
66,949,4,Sweaters
46,1047,3,Pants
29,862,1,Knits
55,1083,5,Dresses
43,886,5,Knits
48,1083,5,Dresses
44,1083,4,Dresses
28,862,4,Knits
64,829,3,Blouses
55,1111,2,Dresses
20,886,5,Knits
39,1083,3,Dresses
26,1083,5,Dresses
26,862,5,Knits
43,1083,4,Dresses
68,835,5,Blouses
47,829,4,Blouses
29,817,4,Blouses
47,432,1,Swim
31,1088,5,Dresses
62,829,4,Blouses
63,829,4,Blouses
45,817,1,Blouses
64,829,5,Blouses
38,829,5,Blouses
40,817,4,Blouses
42,838,4,Blouses
36,829,5,Blouses
39,1094,3,Dresses
22,1086,5,Dresses
37,829,5,Blouses
47,829,5,Blouses
29,829,5,Blouses
36,1086,4,Dresses
22,1081,5,Dresses
42,829,5,Blouses
59,829,5,Blouses
24,1081,5,Dresses
66,829,3,Blouses
34,829,5,Blouses
52,174,3,Swim
31,1059,3,Pants
57,1025,2,Jeans
23,1081,3,Dresses
33,829,5,Blouses
65,1086,5,Dresses
35,935,2,Sweaters
43,838,5,Blouses
30,829,4,Blouses
53,1086,3,Dresses
47,838,3,Blouses
37,1059,4,Pants
59,1081,3,Dresses
20,1086,5,Dresses
45,829,5,Blouses
39,828,4,Blouses
30,829,5,Blouses
57,817,5,Blouses
33,1078,5,Dresses
35,1059,5,Pants
35,581,5,Lounge
44,875,3,Knits
29,713,5,Lounge
35,1078,5,Dresses
43,1078,5,Dresses
